file,IForest,LOF,PCA,HBOS,OCSVM,MCD,KNN,KMeansAD,COPOD,CBLOF,EIF,RobustPCA,AutoEncoder,CNN,LSTMAD,TranAD,AnomalyTransformer,OmniAnomaly,USAD,Donut,TimesNet,FITS,OFA,ts_len,anomaly_len,num_anomaly,avg_anomaly_len,anomaly_ratio,point_anomaly,seq_anomaly
080_LTDB_id_2_Medical_tr_500_1st_266.csv,0.2083481579316520,0.199660725405404,0.1962893502669370,0.2070914874396280,0.1985515903731,0.1985130908842010,0.2017200065046690,0.6972708571790770,0.2121766386244790,0.2336843266738830,0.2064078579092760,0.1881331068112300,0.1997899867011150,0.1896923090316780,0.1871792632368910,0.1825369915261910,0.1993273242188940,0.1710716498028640,0.1935554043444760,0.1958100529186990,0.163900246391018,0.1667639969583490,0.1550986580842230,100000,14857,137,108.44525547445300,0.14857,0,1
081_LTDB_id_3_Medical_tr_500_1st_26.csv,0.3867876167793560,0.36553056866582,0.4480164035075050,0.3867876167793560,0.346781896951719,0.3992279639394920,0.3654305022586220,0.3628249242461830,0.3836591332682590,0.392517878902534,0.3556083540279920,0.3627948795016710,0.3843629648010970,0.4649326194298740,0.4645325409583130,0.4569114522068000,0.4249161362005750,0.6805255088100530,0.545437050186758,0.4287561200548420,0.5145641240083830,0.4024003764830800,0.4477399922159450,100000,31565,166,190.15060240963900,0.31565,0,1
083_LTDB_id_5_Medical_tr_15502_1st_15602.csv,0.0059859387719111,0.0051950311286956,0.0138634850198736,0.0059859387719111,0.0063089660865378,0.0063626424333034,0.0051949774485396,0.0045405224125393,0.0057526213918177,0.0042988060816499,0.0046385657320864,0.0060435130141809,0.0059821056071072,0.0498795631290989,0.0207905688438968,0.0132346109341318,0.0059742353858223,0.0761471835179089,0.0574404458860971,0.0068778336106447,0.0067889718355695,0.0065589027842206,0.0146025066237327,100000,505,6,84.16666666666670,0.00505,0,1
084_SVDB_id_1_Medical_tr_12973_1st_13073.csv,0.021489645680171,0.0200193212822638,0.0310776260805259,0.021489645680171,0.0216176266268261,0.0223076607614529,0.0200027891601901,0.0298229872363856,0.0220957755636405,0.021967760938793,0.0214826768276516,0.0263573740287104,0.0215036286237672,0.0461878557032322,0.0532886491545865,0.0258833022588056,0.0266828372877871,0.1518426306536870,0.1345169259402610,0.0273667098306257,0.0270069930745383,0.0268301285515741,0.0292289123816179,230400,3537,23,153.7826086956520,0.0153515625,0,1
085_SVDB_id_2_Medical_tr_50000_1st_54982.csv,0.048844386417245,0.0510392452169166,0.0698046674212813,0.048844386417245,0.0538038295882171,0.0463440908416708,0.0510392452169166,0.0573267715397032,0.0461085665807092,0.0534621437925065,0.0447826451485105,0.0403070100203848,0.048844386417245,0.1207180787052940,0.1025204665998290,0.062420767214291,0.075602981548564,0.3289665312944680,0.314666494784003,0.089821623428639,0.0725631625145087,0.0662636318880592,0.0661521043147524,230400,8578,57,150.49122807017500,0.0372309027777777,0,1
086_SVDB_id_3_Medical_tr_533_1st_633.csv,0.095438486342244,0.0925690994781863,0.1223972480293730,0.095438486342244,0.0936849178771602,0.0961793413052287,0.0925080086613627,0.285100043310714,0.0989754734064194,0.0919471368666728,0.1067973640651440,0.0807792908745549,0.0947823366855771,0.1552284520129390,0.117112863550841,0.1192786913299490,0.0924874938220634,0.2673609196748820,0.261467102362502,0.1274009675764910,0.1377148852945040,0.1071254372259730,0.106698969407771,230400,16121,117,137.7863247863250,0.0699696180555555,0,1
087_SVDB_id_4_Medical_tr_5421_1st_5521.csv,0.0702999334547497,0.0736844708527178,0.1375356739589190,0.0702999334547497,0.0777113581595747,0.0782546348435603,0.0736844708527178,0.3798977090483340,0.0679783310472631,0.0777929074745992,0.06557337493149,0.0660947756063587,0.0704057387613189,0.4897672226185120,0.2859031665879700,0.1950291391468870,0.0945363047872776,0.6176353360115140,0.6738361930040670,0.1180569390971930,0.1295358116490970,0.2294029208798370,0.1387586367416170,230400,12809,83,154.32530120481900,0.0555946180555555,0,1
088_SVDB_id_5_Medical_tr_500_1st_168.csv,0.1390654446026120,0.1343133243070510,0.1343075823797610,0.1390654446026120,0.130640486642775,0.1411357553575420,0.1343133243070510,0.1755326511048740,0.1417665404110850,0.1390790124380220,0.1370933497599540,0.1409862855695510,0.1388217411396070,0.1409289083034540,0.140925135853108,0.136211349189017,0.1343133360974140,0.1683139779306310,0.129260247525014,0.1336068528601890,0.1325120951646290,0.108218805860045,0.1514810173050220,230400,22858,191,119.67539267015700,0.0992100694444444,0,1
089_SVDB_id_6_Medical_tr_50000_1st_83083.csv,0.0147024926050383,0.0149235462984798,0.0182945156381757,0.0147024926050383,0.0156224002328542,0.0146071540756314,0.0149604847947524,0.0369616918349955,0.0148198665280901,0.015022612105897,0.0140391856281543,0.0139151198585945,0.0147024926050383,0.0444633515433782,0.0345801138208934,0.0203286000783625,0.0194367860377961,0.0904374604554431,0.0844807268263556,0.0199184503914294,0.0211741285631866,0.0231048046503876,0.0248118720552504,230400,3108,8,388.5,0.0134895833333333,0,1
091_SVDB_id_8_Medical_tr_500_1st_126.csv,0.0981239336263342,0.092454051776243,0.1916877511995490,0.0981239336263342,0.1019764762409370,0.1023501825855210,0.0924564918736148,0.2132788851768190,0.1019879198255140,0.1009263165440460,0.0964620804935486,0.1120426218956230,0.0979567794868346,0.1682610256721,0.1715483675189700,0.187382766790076,0.1349301043088810,0.5239290039930310,0.4612359937007540,0.1623340338015980,0.1641910102535280,0.1499539597407730,0.1411220721173850,230400,17822,83,214.72289156626500,0.0773524305555555,0,1
092_SVDB_id_9_Medical_tr_2674_1st_2774.csv,0.0591352315854225,0.0586493054459945,0.1398495180326570,0.0591352315854225,0.058336112277297,0.0617635027963783,0.0586352976422365,0.3237309737800010,0.0594072279607919,0.0542174514467635,0.0515674453718361,0.0529995468094136,0.0592484268089112,0.3414856935019740,0.4022063700319740,0.1521247825708370,0.0529113112339255,0.7884379372970410,0.7035280066188650,0.1413228937247560,0.2556387629805250,0.152788129896178,0.2130657766691860,230400,12102,26,465.46153846153800,0.0525260416666666,0,1
093_SVDB_id_10_Medical_tr_500_1st_37.csv,0.1061367799495790,0.1032343116599580,0.222473415673881,0.1061367799495790,0.1013574369381010,0.099507318632687,0.1031790518488290,0.4272923252823560,0.1153374069813550,0.1103240319858050,0.1127061168328840,0.1227627672729710,0.0993795606897483,0.1576192631711020,0.1604995448840960,0.1347880574217380,0.1169544994545960,0.4780103947278870,0.4464989651013420,0.1356486247978820,0.1787684202137910,0.1283170593072750,0.1558324601252150,230400,18107,152,119.125,0.0785894097222222,0,1
